
Training for 500 epochs...
------------------------------------------------------------
Epoch  249 | reward:    -0.35 | running:    -0.35 | jaccard:     0.74 | time: 5.5s
Epoch  250 | reward:    -0.33 | running:    -0.34 | jaccard:     0.81 | time: 5.5s
Epoch  251 | reward:    -0.33 | running:    -0.33 | jaccard:     0.80 | time: 5.4s
Epoch  252 | reward:    -0.33 | running:    -0.33 | jaccard:     0.82 | time: 5.4s
Epoch  253 | reward:    -0.32 | running:    -0.33 | jaccard:     0.80 | time: 5.4s
Epoch  254 | reward:    -0.33 | running:    -0.33 | jaccard:     0.78 | time: 5.4s
Epoch  255 | reward:    -0.32 | running:    -0.32 | jaccard:     0.79 | time: 5.4s
Epoch  256 | reward:    -0.32 | running:    -0.32 | jaccard:     0.79 | time: 5.4s
Epoch  257 | reward:    -0.35 | running:    -0.33 | jaccard:     0.77 | time: 5.5s
Epoch  258 | reward:    -0.34 | running:    -0.33 | jaccard:     0.79 | time: 5.4s
Epoch  259 | reward:    -0.34 | running:    -0.34 | jaccard:     0.81 | time: 5.4s
Epoch  260 | reward:    -0.36 | running:    -0.35 | jaccard:     0.80 | time: 5.5s
Epoch  261 | reward:    -0.35 | running:    -0.35 | jaccard:     0.75 | time: 5.4s
Epoch  262 | reward:    -0.33 | running:    -0.34 | jaccard:     0.83 | time: 5.4s
Epoch  263 | reward:    -0.31 | running:    -0.32 | jaccard:     0.84 | time: 5.4s
Epoch  264 | reward:    -0.33 | running:    -0.33 | jaccard:     0.81 | time: 5.4s
Epoch  265 | reward:    -0.34 | running:    -0.33 | jaccard:     0.78 | time: 5.5s
Epoch  266 | reward:    -0.32 | running:    -0.32 | jaccard:     0.79 | time: 5.4s
Epoch  267 | reward:    -0.33 | running:    -0.33 | jaccard:     0.80 | time: 5.4s
Epoch  268 | reward:    -0.36 | running:    -0.34 | jaccard:     0.80 | time: 5.4s
Epoch  269 | reward:    -0.38 | running:    -0.36 | jaccard:     0.79 | time: 5.5s
Epoch  270 | reward:    -0.33 | running:    -0.35 | jaccard:     0.80 | time: 5.5s
Epoch  271 | reward:    -0.31 | running:    -0.33 | jaccard:     0.84 | time: 5.4s
Epoch  272 | reward:    -0.34 | running:    -0.33 | jaccard:     0.81 | time: 5.4s
Epoch  273 | reward:    -0.44 | running:    -0.39 | jaccard:     0.76 | time: 5.4s
Epoch  274 | reward:    -0.32 | running:    -0.35 | jaccard:     0.82 | time: 5.4s
Epoch  275 | reward:    -0.33 | running:    -0.34 | jaccard:     0.79 | time: 5.4s
Epoch  276 | reward:    -0.32 | running:    -0.33 | jaccard:     0.83 | time: 5.4s
Epoch  277 | reward:    -0.31 | running:    -0.32 | jaccard:     0.82 | time: 5.5s
Epoch  278 | reward:    -0.32 | running:    -0.32 | jaccard:     0.84 | time: 5.5s
Epoch  279 | reward:    -0.31 | running:    -0.32 | jaccard:     0.83 | time: 5.5s
Epoch  280 | reward:    -0.32 | running:    -0.32 | jaccard:     0.82 | time: 5.4s
Epoch  281 | reward:    -0.33 | running:    -0.32 | jaccard:     0.79 | time: 5.4s
Epoch  282 | reward:    -0.32 | running:    -0.32 | jaccard:     0.83 | time: 5.4s
Epoch  283 | reward:    -0.43 | running:    -0.37 | jaccard:     0.79 | time: 5.4s
Epoch  284 | reward:    -0.32 | running:    -0.35 | jaccard:     0.81 | time: 5.4s
Epoch  285 | reward:    -0.36 | running:    -0.36 | jaccard:     0.80 | time: 5.5s
Epoch  286 | reward:    -0.32 | running:    -0.34 | jaccard:     0.78 | time: 5.4s
Epoch  287 | reward:    -0.40 | running:    -0.37 | jaccard:     0.78 | time: 5.4s
Epoch  288 | reward:    -0.30 | running:    -0.34 | jaccard:     0.85 | time: 5.4s
Epoch  289 | reward:    -0.34 | running:    -0.34 | jaccard:     0.77 | time: 5.5s
Epoch  290 | reward:    -0.35 | running:    -0.34 | jaccard:     0.76 | time: 5.5s
Epoch  291 | reward:    -0.34 | running:    -0.34 | jaccard:     0.76 | time: 5.4s
Epoch  292 | reward:    -0.32 | running:    -0.33 | jaccard:     0.83 | time: 5.5s
Epoch  293 | reward:    -0.34 | running:    -0.34 | jaccard:     0.77 | time: 5.4s
Epoch  294 | reward:    -0.31 | running:    -0.32 | jaccard:     0.84 | time: 5.5s
Epoch  295 | reward:    -0.40 | running:    -0.36 | jaccard:     0.78 | time: 5.4s
Epoch  296 | reward:    -0.34 | running:    -0.35 | jaccard:     0.79 | time: 5.5s
Epoch  297 | reward:    -0.36 | running:    -0.35 | jaccard:     0.84 | time: 5.5s
Epoch  298 | reward:    -0.37 | running:    -0.36 | jaccard:     0.77 | time: 5.5s
Epoch  299 | reward:    -0.33 | running:    -0.34 | jaccard:     0.81 | time: 5.5s
Epoch  300 | reward:    -0.33 | running:    -0.34 | jaccard:     0.80 | time: 5.5s
